nace_r1,currency,geo\time	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
G,PPS,AT	3066.9 	3144.5 	3108.2 	3041.5 	2986.2 	2971.5 	2848.2 	2803.9 	2873.5 	2721.6 	2641.1 	2606.6 	2545.2 	: 
G,PPS,BE	3492.3 	3431.5 	3326.5 	3270.7 	3214.1 	3447.8 	3535.1 	3323.7 	3207.1 	2994.7 	2865.5 	2868.3 	2713.6 	: 
G,PPS,BG	: 	483.5 	414.5 	389.8 	379.1 	342.7 	307.8 	301.8 	303.7 	: 	: 	: 	: 	: 
G,PPS,CY	2048.4 	1964.4 	1865.2 	1749.8 	1629.4 	1543.8 	1504.0 	1447.5 	1411.1 	1358.7 	1310.4 	1271.5 	1192.2 	: 
G,PPS,CZ	: 	1801.3 	1605.5 	1656.4 	1567.9 	1361.8 	1345.9 	1339.4 	1226.2 	1053.6 	1006.7 	979.8 	1042.7 	884.2 
G,PPS,DE	: 	3198.7 	3157.2 	3105.6 	3049.6 	2966.3 	2836.0 	2749.5 	2644.1 	2553.3 	2451.5 	2394.8 	2253.1 	: 
G,PPS,DK	: 	3040.1 	2872.7 	2791.5 	2682.4 	2657.6 	2656.1 	2668.1 	2648.0 b	2477.0 	2354.7 	2192.6 	: 	: 
G,PPS,EE	1381.6 	1299.8 	1157.8 	994.2 	954.2 	947.8 	847.5 	763.6 	656.0 	651.4 	562.4 	515.8 	471.6 	: 
G,PPS,EL	: 	: 	: 	: 	: 	1638.4 	1676.1 	1565.3 	1473.8 	1401.8 	1362.9 	1367.0 	1350.9 	1353.8 
G,PPS,ES	: 	2069.0 	2052.5 	2003.8 	1944.1 	1931.1 	1952.3 	1861.9 b	2040.7 	1975.0 	1964.5 	1940.2 	1933.0 	: 
G,PPS,FI	2850.1 	2737.9 	2614.7 	2561.7 	2416.6 	2296.8 	2299.0 	2436.5 	2489.1 	: 	: 	: 	: 	: 
G,PPS,FR	3054.9 	3075.1 	2988.6 	3059.5 	2931.6 	2810.9 	2933.2 	2869.3 	2747.9 	2623.7 	2513.0 	2441.4 	2790.8 	: 
G,PPS,HU	: 	1314.3 	1349.0 	1179.2 	1111.1 	1130.9 	1065.8 	979.2 	878.3 	847.2 	837.7 	798.7 	788.7 	: 
G,PPS,IS	: 	: 	2928.8 	3135.5 	2761.9 	2565.1 	2375.3 	2384.0 	: 	2316.1 	: 	: 	: 	: 
G,PPS,IT	: 	: 	: 	: 	: 	: 	2597.1 	2627.0 	: 	: 	: 	: 	: 	: 
G,PPS,LT	: 	1192.1 	1029.3 	908.8 	801.0 	832.5 	792.5 	709.4 	638.7 	645.2 	585.8 	467.7 	365.5 	: 
G,PPS,LU	2727.9 	2715.9 	2723.6 	2626.9 	2777.4 	2626.5 	2590.6 	2530.4 	2404.9 	2353.1 	2237.6 	2160.5 	2095.8 	: 
G,PPS,LV	942.1 	875.4 	722.0 	616.5 	562.8 	506.6 	459.1 	433.9 	418.1 	392.7 	366.0 	336.7 	: 	: 
G,PPS,MT	: 	1442.4 	1434.0 	1432.0 	1673.5 	1315.7 	1310.2 	: 	: 	: 	: 	: 	: 	: 
G,PPS,NL	: 	: 	: 	3367.7 	3243.6 	3105.1 	3040.9 	2819.4 	2691.9 	2512.5 	2419.6 	2317.6 	2289.5 	: 
G,PPS,PL	: 	1415.3 	1239.8 	1171.9 	1144.8 	1143.1 	1131.6 	1082.4 	1070.4 	1122.4 	955.4 	897.5 	786.7 	: 
G,PPS,PT	2000.7 	1981.1 	1968.7 	1898.0 	1769.3 	1691.7 	1587.7 	1529.7 	1466.0 	1404.1 	1321.8 	1304.7 	1255.1 	: 
G,PPS,RO	: 	657.9 	535.9 	488.5 	428.2 	396.0 	379.2 	387.8 	341.4 	304.8 	276.8 	274.5 	359.9 	: 
G,PPS,SE	: 	3775.6 	3565.9 	3468.2 	3329.3 	3289.7 	3164.3 	3093.4 	3006.2 	2783.3 	2641.5 	2512.8 	2387.7 	2214.6 
G,PPS,SI	: 	2186.7 	2092.2 	2002.5 	1943.1 	1907.5 	1888.6 	1794.0 	1733.1 	1786.7 	1721.3 	1648.7 	1570.6 	1465.0 
G,PPS,SK	: 	1373.3 	1260.2 	1245.0 	1156.0 	1163.6 	1214.9 	1094.3 	898.7 	905.1 	886.8 	890.4 	688.6 	: 
G,PPS,UK	: 	2373.8 	2343.6 	2204.1 	2840.9 	2694.9 	2713.0 	2646.5 	2540.0 	2312.2 	2208.7 	2175.9 	1980.3 	: 
G-I,EUR,AT	3224.0 	3272.0 	3263.0 	3240.0 	3236.0 	3171.0 	3026.0 	2990.0 	2937.0 	2859.0 	2763.1 	2745.3 	2797.2 	: 
G-I,EUR,BE	3812.8 	3641.0 	3524.1 	3411.7 	3346.3 	3353.1 	3277.1 	3144.8 	3012.6 	: 	: 	: 	: 	: 
G-I,EUR,BG	: 	255.1 	222.7 	209.1 	201.7 	182.7 	173.9 	171.2 	158.9 	: 	: 	: 	: 	: 
G-I,EUR,CY	2021.5 	1913.7 	1823.6 	1797.8 	1692.9 	1599.1 	1526.2 	1486.4 	1430.5 	1353.9 	1314.7 	1265.9 	1175.1 	: 
G-I,EUR,CZ	: 	1108.5 	992.3 	949.5 	851.7 	765.7 	775.2 	666.8 	586.0 	498.4 	480.9 	432.9 	427.3 	345.4 
G-I,EUR,DE	: 	3283.0 	3257.0 	3216.0 	3190.0 	3172.0 	3068.0 	2996.0 	2915.0 	2891.0 	2834.0 	2795.0 	2743.0 	: 
G-I,EUR,DK	: 	4248.4 	4041.1 	4012.7 	3814.4 	3798.0 	3564.5 	: 	: 	: 	: 	: 	: 	: 
G-I,EUR,EE	1069.2 	956.1 	790.3 	664.3 	612.3 	587.9 	533.2 	: 	: 	: 	: 	: 	: 	: 
G-I,EUR,EL	: 	: 	: 	: 	: 	1652.4 	1578.1 	1512.5 	1467.4 	1453.3 	1371.9 	1405.6 	1363.9 	1318.0 
G-I,EUR,ES	: 	1953.9 	1909.9 	1856.6 	1802.8 	1755.4 	1705.0 	: 	1860.3 	1812.7 	1795.0 	1798.1 	1874.4 	: 
G-I,EUR,FI	3508.0 	3332.0 	3269.0 	3216.0 	3068.0 	2982.0 	2910.0 	3003.0 	2872.0 	2713.0 	2583.0 	2580.2 	2560.6 	: 
G-I,EUR,FR	3433.3 	3344.7 	3257.8 	3247.7 	3156.7 	3021.7 	2966.9 	2921.8 	2824.6 	2749.2 	2657.1 	2603.2 	3091.5 	: 
G-I,EUR,HU	: 	970.5 	892.9 	828.8 	808.5 	714.1 	: 	: 	: 	: 	: 	: 	: 	: 
G-I,EUR,IT	: 	: 	: 	: 	: 	: 	2739.0 	2696.0 	: 	: 	: 	: 	: 	: 
G-I,EUR,LT	: 	741.7 	614.6 	537.8 	466.3 	473.3 	454.1 	424.3 	375.6 	317.5 	292.6 	231.9 	170.9 	: 
G-I,EUR,LU	3919.0 	3826.0 	3690.0 	3588.0 	3478.0 	3169.0 	3081.0 	3072.0 	2862.0 b	2299.0 	2214.6 	2186.5 	2169.0 	: 
G-I,EUR,LV	749.4 	614.8 	477.0 	394.3 	355.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
G-I,EUR,MT	: 	1215.0 	1180.9 	1183.3 	1255.8 	1160.0 	1202.4 	: 	: 	: 	: 	: 	: 	: 
G-I,EUR,NL	: 	: 	: 	3560.0 	3502.0 	3392.0 	3198.0 	3019.0 	2821.0 	2711.0 	2615.0 	2530.0 b	2398.0 	: 
G-I,EUR,PL	: 	918.4 	825.3 	769.0 	684.5 	679.2 	764.5 	: 	: 	: 	: 	: 	: 	: 
G-I,EUR,PT	1854.8 	1788.0 	1763.3 	1704.3 	1625.6 	1529.7 	1439.4 	1354.4 	1276.4 	: 	: 	: 	: 	: 
G-I,EUR,RO	: 	476.4 	370.7 	322.8 	246.2 	233.1 	233.6 	: 	: 	: 	: 	: 	: 	: 
G-I,EUR,SE	: 	4240.8 	4089.9 	4003.5 	3932.9 	4012.6 	3804.1 	3661.1 	3786.6 	3381.5 	3226.8 	3179.6 	3096.4 	2679.4 
G-I,EUR,SI	: 	1768.0 	1653.5 	1579.0 	1514.2 	1516.8 	1461.6 	1383.9 	: 	: 	: 	: 	: 	: 
G-I,EUR,SK	: 	872.5 	730.6 	669.9 	596.7 	554.5 	527.4 	471.8 	433.8 	409.2 	420.1 	380.0 	283.6 	: 
G-I,EUR,UK	: 	2821.7 	2715.2 	2554.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
G-I,NAC,AT	3224.0 	3272.0 	3263.0 	3240.0 	3236.0 	3171.0 	3026.0 	2990.0 	2937.0 	2859.0 	2782.0 	2758.0 	2731.0 	: 
G-I,NAC,BE	3812.8 	3641.0 	3524.1 	3411.7 	3346.3 	3353.1 	3277.1 	3144.8 	3012.6 	: 	: 	: 	: 	: 
G-I,NAC,BG	: 	499.0 	435.5 	409.0 	394.0 	356.0 	339.0 	333.5 	310.2 	: 	: 	: 	: 	: 
G-I,NAC,CY	2021.5 	1905.1 	1794.0 	1771.8 	1683.0 	1595.8 	1500.2 	1462.6 	1402.8 	1339.0 	1301.4 	1259.8 	1188.4 	: 
G-I,NAC,CZ	: 	30779.0 	28125.0 	28279.0 	27162.0 	24386.0 	23880.0 	22716.0 	20862.0 	18383.0 	17336.0 	15553.0 	14723.0 	11984.0 
G-I,NAC,DE	: 	3283.0 	3257.0 	3216.0 	3190.0 	3172.0 	3068.0 	2996.0 	2915.0 	2891.0 	2853.3 	2807.2 	2678.1 	: 
G-I,NAC,DK	: 	31653.0 	30143.0 	29902.0 	28379.0 	28222.0 	26486.0 	: 	: 	: 	: 	: 	: 	: 
G-I,NAC,EE	1069.2 	956.1 	790.3 	664.3 	612.3 	587.9 	533.2 	: 	: 	: 	: 	: 	: 	: 
G-I,NAC,EL	: 	: 	: 	: 	: 	1652.4 	1578.1 	1512.5 	1449.7 	1389.4 	1331.6 	1276.1 	1223.0 	1172.0 
G-I,NAC,ES	: 	1953.9 	1909.9 	1856.6 	1802.8 	1755.4 	1705.0 	: 	1860.3 	1812.7 	1803.6 	1792.8 	1810.9 	: 
G-I,NAC,FI	3508.0 	3332.0 	3269.0 	3216.0 	3068.0 	2982.0 	2910.0 	3003.0 	2872.0 	2713.0 	2599.0 	2552.0 	2510.0 	: 
G-I,NAC,FR	3433.3 	3344.7 	3257.8 	3247.7 	3156.7 	3021.7 	2966.9 	2921.8 	2824.6 	2749.2 	2674.0 	2624.2 	3060.2 	: 
G-I,NAC,HU	: 	243933.0 	235947.0 	205580.0 	203471.0 	181121.0 	: 	: 	: 	: 	: 	: 	: 	: 
G-I,NAC,IT	: 	: 	: 	: 	: 	: 	2739.0 	2696.0 	: 	: 	: 	: 	: 	: 
G-I,NAC,LT	: 	2561.0 	2122.0 	1857.0 	1610.0 	1634.0 	1571.0 	1520.0 	1388.0 	1354.0 	1312.0 	1052.0 	868.0 	: 
G-I,NAC,LU	3919.0 	3826.0 	3690.0 	3588.0 	3478.0 	3169.0 	3081.0 	3072.0 	2862.0 b	2299.0 	2230.0 	2197.0 	2113.0 	: 
G-I,NAC,LV	526.6 	430.5 	332.1 	274.5 	236.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
G-I,NAC,MT	: 	1215.0 	1180.9 	1185.0 	1252.0 	1151.4 	1145.3 	: 	: 	: 	: 	: 	: 	: 
G-I,NAC,NL	: 	: 	: 	3560.0 	3502.0 	3392.0 	3198.0 	3019.0 	2821.0 	2711.0 	2633.9 	2538.1 	2328.4 	: 
G-I,NAC,PL	: 	3474.9 	3215.3 	3093.8 	3098.6 	2988.2 	2949.1 	: 	: 	: 	: 	: 	: 	: 
G-I,NAC,PT	1854.8 	1788.0 	1763.3 	1704.3 	1625.6 	1529.7 	1439.4 	1354.4 	1276.4 	: 	: 	: 	: 	: 
G-I,NAC,RO	: 	1589.0 	1307.0 	1169.0 	997.5 	875.3 	730.4 	: 	: 	: 	: 	: 	: 	: 
G-I,NAC,SE	: 	39228.0 	37850.0 	37161.0 	35885.0 	36612.0 	34850.0 	33884.0 	31979.0 	29783.0 	28770.0 	27507.0 	26365.0 	25004.0 
G-I,NAC,SI	: 	1768.0 	1653.2 	1578.5 	1510.7 	1480.1 	1378.3 	1258.8 	: 	: 	: 	: 	: 	: 
G-I,NAC,SK	: 	978.2 	903.0 	858.3 	792.7 	763.7 	747.4 	678.1 	613.4 	599.2 	551.4 	480.7 	366.4 	: 
G-I,NAC,UK	: 	1931.0 	1851.0 	1747.0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
G-I,PPS,AT	3057.4 	3190.3 	3200.4 	3157.4 	3132.4 	3069.3 	2925.5 	2853.6 	2884.3 	2727.3 	2624.1 	2562.0 	2499.4 	: 
G-I,PPS,BE	3453.1 	3389.0 	3271.9 	3202.7 	3134.6 	3147.0 	3228.9 	3048.4 	2954.6 	: 	: 	: 	: 	: 
G-I,PPS,BG	: 	559.8 	496.1 	483.1 	480.2 	448.6 	425.9 	418.0 	411.4 	: 	: 	: 	: 	: 
G-I,PPS,CY	2277.0 	2168.3 	2019.0 	1987.4 	1855.5 	1758.5 	1712.8 	1672.1 	1624.9 	1549.8 	1508.5 	1461.4 	1359.9 	: 
G-I,PPS,CZ	: 	1776.4 	1617.7 	1631.5 	1537.3 	1403.8 	1358.8 	1333.7 	1219.4 	1073.9 	1013.2 	975.1 	973.9 	829.5 
G-I,PPS,DE	: 	3228.2 	3173.8 	3110.4 	3044.9 	2987.9 	2877.3 	2800.9 	2736.1 	2695.0 	2605.9 	2550.8 	2402.0 	: 
G-I,PPS,DK	: 	3094.3 	2920.1 	2855.5 	2732.7 	2691.1 	2663.3 	: 	: 	: 	: 	: 	: 	: 
G-I,PPS,EE	1376.0 	1303.4 	1153.2 	1026.2 	971.0 	947.4 	876.4 	: 	: 	: 	: 	: 	: 	: 
G-I,PPS,EL	: 	: 	: 	: 	: 	1923.9 	1967.8 	1837.8 	1730.5 	1646.1 	1600.4 	1605.1 	1586.2 	1589.4 
G-I,PPS,ES	: 	2104.2 	2081.0 	2035.3 	1981.6 	1986.3 	2014.9 	: 	2188.4 	2107.5 	2098.2 	2068.3 	2063.2 	: 
G-I,PPS,FI	2891.3 	2786.4 	2663.5 	2598.9 	2478.0 	2355.2 	2348.2 	2406.8 	2376.8 	2218.7 	2100.4 	2064.0 	1998.7 	: 
G-I,PPS,FR	3067.0 	3095.4 	3001.2 	2998.1 	2870.4 	2747.1 	2867.2 	2807.6 	2669.1 	2515.8 	2399.5 	2324.6 	2636.8 	: 
G-I,PPS,HU	: 	1454.8 	1472.3 	1306.7 	1303.9 	1225.6 	: 	: 	: 	: 	: 	: 	: 	: 
G-I,PPS,IT	: 	: 	: 	: 	: 	: 	2667.2 	2703.2 	: 	: 	: 	: 	: 	: 
G-I,PPS,LT	: 	1236.0 	1071.7 	979.5 	871.3 	904.5 	838.4 	784.2 	713.8 	678.3 	642.1 	536.5 	467.9 	: 
G-I,PPS,LU	3335.6 	3333.7 	3313.6 	3211.4 	3375.2 	3069.1 	3017.6 	2967.0 	2820.8 b	2235.5 	2125.1 	2051.2 	1989.4 	: 
G-I,PPS,LV	1002.6 	923.2 	785.1 	691.0 	633.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
G-I,PPS,MT	: 	1609.9 	1579.0 	1619.7 	1715.3 	1611.1 	1612.7 	: 	: 	: 	: 	: 	: 	: 
G-I,PPS,NL	: 	: 	: 	3397.3 	3299.2 	3146.8 	3109.0 	2932.0 	2820.9 	2640.1 	2559.6 	2447.2 	2230.9 	: 
G-I,PPS,PL	: 	1487.8 	1321.5 	1257.9 	1285.6 	1248.0 	1249.9 	: 	: 	: 	: 	: 	: 	: 
G-I,PPS,PT	2107.0 	2086.4 	2075.6 	2001.4 	1860.5 	1777.9 	1667.6 	1605.5 	1538.2 	: 	: 	: 	: 	: 
G-I,PPS,RO	: 	747.3 	643.2 	592.3 	568.3 	536.8 	543.8 	: 	: 	: 	: 	: 	: 	: 
G-I,PPS,SE	: 	3668.4 	3452.0 	3358.8 	3238.9 	3248.4 	3124.6 	3054.6 	2968.5 	2675.9 	2539.7 	2416.0 	2295.6 	2129.2 
G-I,PPS,SI	: 	2241.3 	2156.1 	2074.7 	2005.2 	1988.9 	1964.0 	1872.1 	: 	: 	: 	: 	: 	: 
G-I,PPS,SK	: 	1380.2 	1258.9 	1208.4 	1086.7 	1093.8 	1178.3 	1086.4 	977.6 	1010.1 	1002.8 	912.9 	702.5 	: 
G-I,PPS,UK	: 	2476.4 	2455.0 	2325.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
G-K,EUR,AT	3682.0 	3716.0 	3665.0 	3585.0 	3549.0 	3517.0 	3357.0 	3331.0 	3278.0 	3204.0 	3117.7 	3110.6 	3183.4 	: 
G-K,EUR,BE	4206.4 	4050.3 	3935.1 	3828.8 	3791.7 	3836.8 	3753.5 	3591.1 	3428.8 	: 	: 	: 	: 	: 
G-K,EUR,BG	: 	285.3 	244.5 	227.0 	214.5 	193.9 	184.7 	180.9 	167.6 	: 	: 	: 	: 	: 
G-K,EUR,CY	2241.3 	2112.1 	2018.1 	1972.9 	1856.1 	1737.7 	1637.4 	1576.7 	1508.9 	1436.4 	1385.5 	1325.0 	1219.3 	: 
G-K,EUR,CZ	: 	1200.1 	1092.7 	1062.0 	909.7 	835.3 	831.7 	727.4 	630.8 	554.8 	527.5 	473.4 	462.6 	379.7 
G-K,EUR,DE	: 	3634.0 	3603.0 	3591.0 	3555.0 	3536.0 	3430.0 	3346.0 	3262.0 	3188.0 	3116.0 	3058.0 	2989.0 	: 
G-K,EUR,DK	: 	4708.5 	4523.9 	4427.9 	4238.5 	4163.8 	3960.6 	4039.5 	3788.1 b	3540.7 	3341.9 	3266.6 	: 	: 
G-K,EUR,EE	1149.5 	1020.5 	873.6 	738.6 	687.2 	654.2 	604.9 	527.1 	444.7 	419.1 	373.1 	324.7 	279.8 	: 
G-K,EUR,EL	: 	: 	: 	: 	: 	2067.6 	1904.2 	1777.3 	1684.1 	1633.6 	1514.3 	1527.2 	1461.7 	1396.1 
G-K,EUR,ES	: 	2174.6 	2104.7 	2036.3 	1983.5 	1926.8 	1863.5 	1794.6 b	2000.7 	1978.4 	1958.0 	1985.8 	2095.4 	: 
G-K,EUR,FI	3850.0 	3649.0 	3558.0 	3511.0 	3351.0 	3255.0 	3118.0 	3167.0 	3134.0 	2961.5 	2818.5 	2806.8 	2782.3 	: 
G-K,EUR,FR	4024.7 	3929.5 	3793.2 	3770.3 	3663.9 	3512.1 	3459.4 	3413.6 	3282.7 	3199.1 	3090.7 	3034.0 	3463.6 	: 
G-K,EUR,HU	: 	1079.2 	1006.2 	940.3 	916.6 	805.5 	: 	: 	: 	: 	: 	: 	: 	: 
G-K,EUR,IT	: 	: 	: 	: 	: 	: 	3052.0 	2966.0 	: 	: 	: 	: 	: 	: 
G-K,EUR,LT	: 	782.3 	655.4 	579.0 	507.4 	509.7 	487.1 	446.1 	405.7 	349.2 	314.6 	250.9 	188.6 	: 
G-K,EUR,LU	5387.0 	5192.0 	5005.0 	4868.0 	4694.0 	4252.0 	4166.0 	4083.0 	3850.0 	3484.0 	3307.0 	3261.4 	3250.9 	: 
G-K,EUR,LV	843.5 	691.9 	542.2 	444.0 	401.1 	367.7 	371.1 	357.5 	351.8 	288.3 	268.6 	252.8 	: 	: 
G-K,EUR,MT	: 	1320.7 	1292.1 	1243.4 	1303.2 	1257.6 	1284.5 	: 	: 	: 	: 	: 	: 	: 
G-K,EUR,NL	: 	: 	: 	3914.0 	3893.0 	3775.0 	3555.0 	3350.0 	3088.0 	2908.0 	2790.0 	2642.0 b	2644.0 	: 
G-K,EUR,PL	: 	1025.5 	919.0 	851.1 	734.6 	735.4 	830.9 	842.5 	705.9 	652.4 	584.0 	523.6 	451.9 	: 
G-K,EUR,PT	2041.3 	1970.6 	1930.9 	1858.6 	1769.8 	1667.3 	1570.7 	1479.7 	1395.6 	1371.8 	1330.5 	1318.6 	1305.2 	: 
G-K,EUR,RO	: 	551.7 	421.5 	366.5 	280.5 	259.3 	261.2 	248.2 	223.8 	182.0 	191.7 	154.2 	149.9 	: 
G-K,EUR,SE	: 	4698.4 	4574.9 	4462.6 	4390.4 	4368.5 	4146.9 	3973.4 	4129.4 	3704.0 	3508.1 	3436.6 	3340.7 	2869.4 
G-K,EUR,SI	: 	1945.0 	1817.8 	1733.0 	1651.7 	1680.6 	1616.1 	1528.8 	1436.9 	1452.2 	1388.0 	1296.0 	1230.1 	1188.2 
G-K,EUR,SK	: 	955.7 	808.9 	744.4 	651.0 	587.4 	559.7 	528.9 	468.0 	426.5 	439.4 	412.1 	307.8 	: 
G-K,EUR,UK	: 	3547.9 	3438.3 	3252.4 	3791.0 	3592.5 	3847.6 	3761.2 	3644.1 	3180.3 	2940.4 	2777.7 	2061.9 	: 
G-K,NAC,AT	3682.0 	3716.0 	3665.0 	3585.0 	3549.0 	3517.0 	3357.0 	3331.0 	3278.0 	3204.0 	3139.0 	3125.0 	3108.0 	: 
G-K,NAC,BE	4206.4 	4050.3 	3935.1 	3828.8 	3791.7 	3836.8 	3753.5 	3591.1 	3428.8 	: 	: 	: 	: 	: 
G-K,NAC,BG	: 	558.0 	478.1 	444.0 	419.0 	378.0 	360.0 	352.4 	327.2 	: 	: 	: 	: 	: 
G-K,NAC,CY	2241.3 	2102.5 	1985.4 	1944.4 	1845.3 	1734.2 	1609.5 	1551.4 	1479.6 	1420.7 	1371.5 	1318.5 	1233.1 	: 
G-K,NAC,CZ	: 	33323.0 	30968.0 	31628.0 	29010.0 	26600.0 	25621.0 	24780.6 	22454.8 	20461.4 	19015.3 	17009.4 	15941.3 	13173.0 
G-K,NAC,DE	: 	3634.0 	3603.0 	3591.0 	3555.0 	3536.0 	3430.0 	3346.0 	3262.0 	3188.0 	3137.2 	3071.4 	2918.3 	: 
G-K,NAC,DK	: 	35080.8 	33744.0 	32996.0 	31534.0 	30940.0 	29429.0 	30103.0 	28236.0 b	26327.0 	25062.0 	24446.0 	: 	: 
G-K,NAC,EE	1149.5 	1020.5 	873.6 	738.6 	687.2 	654.2 	604.9 	527.1 	444.7 	419.1 	375.5 	326.1 	273.1 	: 
G-K,NAC,EL	: 	: 	: 	: 	: 	2067.6 	1904.2 	1777.3 	1663.7 	1561.7 	1469.8 	1386.5 	1310.7 	1241.4 
G-K,NAC,ES	: 	2174.6 	2104.7 	2036.3 	1983.5 	1926.8 	1863.5 	1794.6 b	2000.7 	1978.4 	1967.4 	1979.9 	2024.4 	: 
G-K,NAC,FI	3850.0 	3649.0 	3558.0 	3511.0 	3351.0 	3255.0 	3118.0 	3167.0 	3134.0 	2961.5 	2835.9 	2776.1 	2727.3 	: 
G-K,NAC,FR	4024.7 	3929.5 	3793.2 	3770.3 	3663.9 	3512.1 	3459.4 	3413.6 	3282.7 	3199.1 	3110.5 	3058.6 	3428.5 	: 
G-K,NAC,HU	: 	271261.0 	265908.0 	233252.0 	230677.0 	204294.0 	: 	: 	: 	: 	: 	: 	: 	: 
G-K,NAC,IT	: 	: 	: 	: 	: 	: 	3052.0 	2966.0 	: 	: 	: 	: 	: 	: 
G-K,NAC,LT	: 	2701.0 	2263.0 	1999.0 	1752.0 	1760.0 	1685.0 	1598.0 	1499.0 	1489.0 	1411.0 	1138.0 	958.0 	: 
G-K,NAC,LU	5387.0 	5192.0 	5005.0 	4868.0 	4694.0 	4252.0 	4166.0 	4083.0 	3850.0 	3484.0 	3330.0 	3277.0 	3167.0 	: 
G-K,NAC,LV	592.7 	484.4 	377.5 	309.1 	266.8 	235.6 	215.6 	200.2 	196.7 	180.4 	177.4 	166.7 	: 	: 
G-K,NAC,MT	: 	1320.7 	1292.1 	1245.2 	1299.2 	1248.3 	1223.5 	: 	: 	: 	: 	: 	: 	: 
G-K,NAC,NL	: 	: 	: 	3914.0 	3893.0 	3775.0 	3555.0 	3350.0 	3088.0 	2908.0 	2810.2 	2650.5 	2567.2 	: 
G-K,NAC,PL	: 	3880.2 	3580.4 	3424.1 	3325.6 	3235.5 	3205.2 	3093.6 	2829.5 	2758.1 	2287.2 	1945.3 	1546.5 	: 
G-K,NAC,PT	2041.3 	1970.6 	1930.9 	1858.6 	1769.8 	1667.3 	1570.7 	1479.7 	1395.6 	1371.8 	1338.6 	1306.1 	1274.4 	: 
G-K,NAC,RO	: 	1840.0 	1486.0 	1327.0 	1136.2 	973.5 	816.9 	645.3 	445.9 	297.5 	191.4 	125.1 	58.8 	: 
G-K,NAC,SE	: 	43461.0 	42338.0 	41423.0 	40059.0 	39859.0 	37990.0 	36774.0 	34874.0 	32623.0 	31278.0 	29731.0 	28445.0 	26777.0 
G-K,NAC,SI	: 	1945.0 	1817.5 	1732.5 	1647.9 	1640.0 	1524.0 	1390.7 	1238.9 	1178.5 	1077.0 	978.8 	881.8 	767.9 
G-K,NAC,SK	: 	1071.4 	999.8 	953.7 	864.8 	809.0 	793.2 	760.2 	661.8 	624.6 	576.8 	521.4 	397.7 	: 
G-K,NAC,UK	: 	2428.0 	2344.0 	2224.0 	2572.8 	2486.0 	2419.5 	2339.0 	2221.0 	2095.0 	1989.0 	1923.0 	1678.0 	: 
G-K,PPS,AT	3491.7 	3623.2 	3594.7 	3493.6 	3435.4 	3404.2 	3245.5 	3179.0 	3219.2 	3056.4 	2960.9 	2902.9 	2844.4 	: 
G-K,PPS,BE	3809.6 	3770.0 	3653.4 	3594.2 	3551.9 	3601.0 	3698.3 	3481.0 	3362.8 	: 	: 	: 	: 	: 
G-K,PPS,BG	: 	626.0 	544.6 	524.4 	510.7 	476.3 	452.3 	441.7 	433.9 	: 	: 	: 	: 	: 
G-K,PPS,CY	2524.5 	2393.0 	2234.4 	2181.0 	2034.4 	1911.0 	1837.6 	1773.7 	1713.9 	1644.3 	1589.7 	1529.5 	1411.0 	: 
G-K,PPS,CZ	: 	1923.3 	1781.2 	1824.7 	1641.8 	1531.2 	1457.8 	1455.0 	1312.5 	1195.3 	1111.4 	1066.4 	1054.5 	911.8 
G-K,PPS,DE	: 	3573.4 	3510.9 	3473.1 	3393.2 	3330.8 	3216.8 	3128.1 	3061.8 	2971.8 	2865.2 	2790.9 	2617.4 	: 
G-K,PPS,DK	: 	3429.4 	3268.9 	3151.0 	3036.6 	2950.3 	2959.3 	2988.4 	2909.1 b	2693.6 	2582.1 	2482.8 	: 	: 
G-K,PPS,EE	1479.3 	1391.1 	1274.9 	1140.9 	1089.9 	1054.3 	994.4 	863.2 	776.9 	737.0 	689.1 	638.9 	562.5 	: 
G-K,PPS,EL	: 	: 	: 	: 	: 	2407.2 	2374.4 	2159.5 	1986.0 	1850.3 	1766.5 	1743.9 	1699.9 	1683.5 
G-K,PPS,ES	: 	2341.9 	2293.2 	2232.3 	2180.3 	2180.2 	2202.3 	2102.3 b	2353.5 	2300.1 	2288.7 	2284.2 	2306.5 	: 
G-K,PPS,FI	3173.2 	3051.5 	2899.0 	2837.3 	2706.5 	2570.8 	2516.0 	2538.3 	2593.6 	2421.9 	2291.9 	2245.2 	2171.7 	: 
G-K,PPS,FR	3595.2 	3636.5 	3494.5 	3480.5 	3331.7 	3193.0 	3343.0 	3280.1 	3102.0 	2927.5 	2791.2 	2709.4 	2954.1 	: 
G-K,PPS,HU	: 	1617.8 	1659.2 	1482.6 	1478.2 	1382.4 	: 	: 	: 	: 	: 	: 	: 	: 
G-K,PPS,IT	: 	: 	: 	: 	: 	: 	2972.0 	2974.0 	: 	: 	: 	: 	: 	: 
G-K,PPS,LT	: 	1303.6 	1142.9 	1054.4 	948.2 	974.2 	899.2 	824.5 	770.8 	745.9 	690.5 	580.4 	516.5 	: 
