nace_r1,currency,geo\time	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 
L,EUR,PL	: 	7.73 	7.13 	6.51 	5.65 	5.58 	6.19 	6.29 	5.43 	4.87 	4.49 	3.99 	3.71 	: 
L,EUR,PT	: 	: 	: 	: 	21.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 
L,EUR,RO	: 	4.75 	3.53 	2.59 	1.80 	1.66 	1.47 	1.44 	1.27 	: 	: 	: 	: 	: 
L,EUR,SI	: 	15.17 	14.65 	13.93 	13.89 	14.28 	13.60 	12.92 	11.82 	11.61 	10.97 	10.45 	9.72 	9.13 
L,EUR,SK	: 	6.39 	5.43 	4.77 	4.33 	4.01 	3.75 	3.59 	3.09 	2.60 	2.14 	2.06 	2.02 	: 
L,NAC,BG	: 	5.71 	4.82 	4.52 	4.53 	4.12 	3.68 	3.17 	2.87 	2.26 e	1.95 e	: 	: 	: 
L,NAC,CH	66.90 	: 	63.87 	: 	61.99 	: 	61.76 	: 	58.74 	: 	: 	: 	: 	: 
L,NAC,CY	18.38 	17.09 	16.42 	15.51 	14.51 	14.16 	13.10 	12.35 	12.06 	11.24 	10.82 	10.58 	9.84 	: 
L,NAC,CZ	: 	258.75 	237.90 	223.25 	209.27 	204.32 	165.97 	149.67 	130.54 	122.22 	112.17 	104.47 	106.03 	94.95 
L,NAC,DE	: 	28.00 	27.50 	27.70 	27.50 	27.00 	26.40 	25.40 	24.90 	24.10 	23.56 	22.90 	21.58 	: 
L,NAC,DK	: 	252.59 	245.11 	221.90 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
L,NAC,EE	10.03 	8.49 	6.85 	6.03 	5.46 	5.08 	4.62 	4.08 	3.77 	3.21 	2.75 	2.36 	1.96 	: 
L,NAC,HU	: 	2569.00 	2194.00 	2047.00 	1768.00 	1723.00 	: 	: 	: 	: 	: 	: 	: 	: 
L,NAC,LT	: 	23.12 	21.30 	18.32 	16.68 	15.74 	14.59 	13.22 	12.32 	: 	: 	: 	: 	: 
L,NAC,LV	5.85 	5.10 	3.77 	3.01 	2.56 	2.25 	1.99 	1.75 	1.66 	1.57 	1.37 	: 	: 	: 
L,NAC,MT	: 	10.26 	8.79 	10.26 	9.10 	9.76 	8.89 	: 	: 	: 	: 	: 	: 	: 
L,NAC,PL	: 	29.26 	27.78 	26.18 	25.57 	24.54 	23.88 	23.10 	21.75 	20.59 	17.60 	14.84 	12.71 	: 
L,NAC,PT	: 	: 	: 	: 	21.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 
L,NAC,RO	: 	15.83 	12.45 	9.38 	7.30 	6.25 	4.60 	3.74 	2.53 	: 	: 	: 	: 	: 
L,NAC,SI	: 	15.17 	14.65 	13.93 	13.86 	13.93 	12.82 	11.76 	10.19 	9.42 	8.51 	7.90 	6.97 	5.90 
L,NAC,SK	: 	7.16 	6.71 	6.11 	5.76 	5.53 	5.32 	5.16 	4.37 	3.80 	2.80 	2.61 	2.62 	: 
L,PPS,BG	: 	6.41 	5.49 	5.34 	5.52 	5.19 	4.62 	3.97 	3.81 	3.05 e	2.64 e	: 	: 	: 
L,PPS,CH	32.61 	: 	30.16 	: 	28.51 	: 	28.69 	: 	26.46 	: 	: 	: 	: 	: 
L,PPS,CY	20.70 	19.45 	18.48 	17.40 	16.00 	15.60 	14.96 	14.12 	13.97 	13.01 	12.54 	12.27 	11.26 	: 
L,PPS,CZ	: 	14.93 	13.68 	12.88 	11.84 	11.76 	9.44 	8.79 	7.63 	7.14 	6.56 	6.55 	7.01 	6.57 
L,PPS,DE	: 	27.53 	26.80 	26.79 	26.25 	25.43 	24.76 	23.75 	23.37 	22.47 	21.52 	20.81 	19.35 	: 
L,PPS,DK	: 	24.69 	23.74 	21.19 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
L,PPS,EE	12.91 	11.57 	10.00 	9.31 	8.67 	8.18 	7.59 	6.69 	6.58 	5.65 	5.05 	4.63 	4.04 	: 
L,PPS,HU	: 	15.32 	13.69 	13.01 	11.33 	11.66 	: 	: 	: 	: 	: 	: 	: 	: 
L,PPS,LT	: 	11.16 	10.76 	9.66 	9.03 	8.71 	7.79 	6.82 	6.34 	: 	: 	: 	: 	: 
L,PPS,LV	11.14 	10.94 	8.92 	7.57 	6.85 	6.47 	6.01 	5.30 	5.05 	4.81 	4.21 	: 	: 	: 
L,PPS,MT	: 	13.59 	11.75 	14.02 	12.47 	13.66 	12.52 	: 	: 	: 	: 	: 	: 	: 
L,PPS,PL	: 	12.53 	11.42 	10.64 	10.61 	10.25 	10.12 	9.71 	9.38 	9.40 	8.39 	7.71 	7.33 	: 
L,PPS,PT	: 	: 	: 	: 	24.38 	: 	: 	: 	: 	: 	: 	: 	: 	: 
L,PPS,RO	: 	7.44 	6.13 	4.75 	4.16 	3.83 	3.42 	3.45 	2.99 	: 	: 	: 	: 	: 
L,PPS,SI	: 	19.23 	19.10 	18.30 	18.40 	18.72 	18.27 	17.48 	16.22 	15.66 	14.79 	14.44 	13.37 	12.14 
L,PPS,SK	: 	10.11 	9.35 	8.60 	7.89 	7.92 	8.38 	8.26 	6.97 	6.41 	5.10 	4.96 	5.02 	: 
M,EUR,AT	27.84 	27.82 	27.46 	26.91 	26.76 	26.53 	25.96 	25.39 	24.86 	: 	: 	: 	: 	: 
M,EUR,BE	29.65 	28.95 	27.16 	26.06 	25.43 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,EUR,BG	: 	2.20 	1.91 	1.78 	1.73 	1.60 	1.44 	1.26 	1.13 	0.89 e	0.74 e	: 	: 	: 
M,EUR,CH	43.66 	: 	42.32 	: 	42.82 	: 	47.01 	: 	43.45 	: 	: 	: 	: 	: 
M,EUR,CY	22.13 	20.68 	19.47 	19.47 	18.08 	18.63 	17.44 	15.94 	15.46 	15.07 	14.69 	13.23 	12.11 	: 
M,EUR,CZ	: 	7.47 	6.77 	6.09 	5.20 	4.94 	4.46 	3.65 	2.99 	2.77 	2.51 	2.51 	2.58 	2.13 
M,EUR,DE	: 	33.00 	33.00 	32.50 	32.90 	32.80 	32.60 	32.10 	31.40 	30.70 	29.90 	29.20 	28.30 	: 
M,EUR,DK	: 	32.65 	31.28 	30.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,EUR,EE	7.19 	6.00 	5.02 	4.56 	4.06 	3.70 	3.35 	2.91 	2.59 	2.42 	2.04 	1.71 	1.47 	: 
M,EUR,ES	: 	21.98 	21.20 	20.47 	19.12 	18.03 	17.19 	16.13 	16.90 	: 	: 	: 	: 	: 
M,EUR,FI	26.55 	25.08 	24.50 	24.96 	24.63 	25.11 	22.38 	: 	: 	: 	: 	: 	: 	: 
M,EUR,HU	: 	7.71 	7.08 	7.40 	6.15 	6.11 	: 	: 	: 	: 	: 	: 	: 	: 
M,EUR,LT	: 	4.47 	3.89 	3.53 	3.24 	2.89 	2.79 	2.63 	2.57 	: 	: 	: 	: 	: 
M,EUR,LU	37.38 	37.45 	36.23 	34.88 	33.50 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,EUR,LV	6.04 	4.84 	3.69 	3.08 	2.86 	2.77 	2.82 	2.55 	2.27 	1.81 	1.56 	: 	: 	: 
M,EUR,MT	: 	9.52 	9.06 	9.21 	8.90 	10.96 	11.23 	: 	: 	: 	: 	: 	: 	: 
M,EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: b	: 	: 
M,EUR,PL	: 	9.50 	8.73 	8.13 	6.77 	6.86 	7.33 	7.42 	6.22 	4.91 	4.67 	4.30 	3.65 	: 
M,EUR,PT	20.27 	19.50 	18.95 	18.90 	18.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,EUR,RO	: 	4.10 	3.56 	2.74 	1.99 	1.62 	1.61 	1.43 	1.39 	: 	: 	: 	: 	: 
M,EUR,SE	: 	25.23 	24.71 	24.00 	23.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,EUR,SI	: 	15.21 	14.54 	13.93 	12.87 	13.53 	13.00 	11.81 	10.67 	10.15 	9.59 	9.08 	8.08 	7.62 
M,EUR,SK	: 	5.13 	4.40 	3.77 	3.28 	2.90 	2.47 	2.08 	2.11 	1.94 	2.28 	2.26 	2.01 	: 
M,EUR,UK	: 	23.28 	22.53 	21.78 	25.11 	23.43 	24.43 	23.75 	23.69 	21.25 	19.82 	18.59 	: 	: 
M,NAC,AT	27.84 	27.82 	27.46 	26.91 	26.76 	26.53 	25.96 	25.39 	24.86 	: 	: 	: 	: 	: 
M,NAC,BE	29.65 	28.95 	27.16 	26.06 	25.43 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,NAC,BG	: 	4.30 	3.73 	3.49 	3.37 	3.12 	2.80 	2.45 	2.21 	1.75 e	1.46 e	: 	: 	: 
M,NAC,CH	69.30 	: 	66.57 	: 	66.10 	: 	68.96 	: 	67.69 	: 	: 	: 	: 	: 
M,NAC,CY	22.13 	20.59 	19.15 	19.19 	17.97 	18.59 	17.14 	15.68 	15.16 	14.90 	14.54 	13.17 	12.25 	: 
M,NAC,CZ	: 	207.54 	191.88 	181.44 	165.78 	157.45 	137.39 	124.29 	106.39 	102.24 	90.55 	90.22 	89.00 	74.00 
M,NAC,DE	: 	33.00 	33.00 	32.50 	32.90 	32.80 	32.60 	32.10 	31.40 	30.70 	30.10 	29.33 	27.63 	: 
M,NAC,DK	: 	243.24 	233.35 	229.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,NAC,EE	7.19 	6.00 	5.02 	4.56 	4.06 	3.70 	3.35 	2.91 	2.59 	2.42 	2.05 	1.71 	1.43 	: 
M,NAC,ES	: 	21.98 	21.20 	20.47 	19.12 	18.03 	17.19 	16.13 	16.90 	: 	: 	: 	: 	: 
M,NAC,FI	26.55 	25.08 	24.50 	24.96 	24.63 	25.11 	22.38 	: 	: 	: 	: 	: 	: 	: 
M,NAC,HU	: 	1938.00 	1872.00 	1835.00 	1548.00 	1549.00 	: 	: 	: 	: 	: 	: 	: 	: 
M,NAC,LT	: 	15.44 	13.42 	12.20 	11.18 	9.97 	9.65 	9.42 	9.48 	: 	: 	: 	: 	: 
M,NAC,LU	37.38 	37.45 	36.23 	34.88 	33.50 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,NAC,LV	4.25 	3.39 	2.57 	2.15 	1.90 	1.78 	1.64 	1.43 	1.27 	1.13 	1.03 	: 	: 	: 
M,NAC,MT	: 	9.52 	9.06 	9.22 	8.87 	10.88 	10.70 	: 	: 	: 	: 	: 	: 	: 
M,NAC,PL	: 	35.96 	34.01 	32.69 	30.63 	30.19 	28.29 	27.24 	24.93 	20.76 	18.28 	15.98 	12.49 	: 
M,NAC,PT	20.27 	19.50 	18.95 	18.90 	18.60 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,NAC,RO	: 	13.66 	12.56 	9.91 	8.07 	6.07 	5.03 	3.71 	2.76 	: 	: 	: 	: 	: 
M,NAC,SE	: 	233.37 	228.65 	222.77 	217.33 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,NAC,SI	: 	15.21 	14.53 	13.93 	12.84 	13.20 	12.26 	10.75 	9.20 	8.24 	7.44 	6.86 	5.79 	4.92 
M,NAC,SK	: 	5.76 	5.44 	4.82 	4.36 	3.99 	3.50 	2.99 	2.99 	2.84 	2.99 	2.86 	2.59 	: 
M,NAC,UK	: 	15.93 	15.36 	14.89 	17.04 	16.21 	15.36 	14.77 	14.44 	14.00 	13.41 	12.87 	: 	: 
M,PPS,AT	26.40 	27.13 	26.93 	26.22 	25.90 	25.68 	25.10 	24.23 	24.41 	: 	: 	: 	: 	: 
M,PPS,BE	26.85 	26.95 	25.22 	24.46 	23.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,PPS,BG	: 	4.82 	4.25 	4.12 	4.11 	3.93 	3.52 	3.07 	2.93 	2.36 e	1.98 e	: 	: 	: 
M,PPS,CH	33.78 	: 	31.44 	: 	30.41 	: 	32.03 	: 	30.49 	: 	: 	: 	: 	: 
M,PPS,CY	24.93 	23.43 	21.55 	21.53 	19.81 	20.48 	19.57 	17.93 	17.56 	17.25 	16.85 	15.28 	14.02 	: 
M,PPS,CZ	: 	11.98 	11.04 	10.47 	9.38 	9.06 	7.82 	7.30 	6.22 	5.97 	5.29 	5.66 	5.89 	5.12 
M,PPS,DE	: 	32.45 	32.16 	31.43 	31.40 	30.90 	30.57 	30.01 	29.47 	28.62 	27.49 	26.65 	24.78 	: 
M,PPS,DK	: 	23.78 	22.61 	21.95 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,PPS,EE	9.26 	8.17 	7.33 	7.04 	6.43 	5.96 	5.50 	4.77 	4.52 	4.26 	3.76 	3.36 	2.95 	: 
M,PPS,ES	: 	23.67 	23.10 	22.44 	21.02 	20.40 	20.32 	18.90 	19.88 	: 	: 	: 	: 	: 
M,PPS,FI	21.88 	20.97 	19.96 	20.17 	19.89 	19.83 	18.06 	: 	: 	: 	: 	: 	: 	: 
M,PPS,HU	: 	11.56 	11.68 	11.66 	9.92 	10.48 	: 	: 	: 	: 	: 	: 	: 	: 
M,PPS,LT	: 	7.45 	6.78 	6.44 	6.05 	5.52 	5.15 	4.86 	4.87 	: 	: 	: 	: 	: 
M,PPS,LU	31.82 	32.63 	32.53 	31.22 	32.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,PPS,LV	8.08 	7.27 	6.08 	5.40 	5.09 	5.10 	4.96 	4.33 	3.86 	3.46 	3.17 	: 	: 	: 
M,PPS,MT	: 	12.61 	12.11 	12.60 	12.15 	15.22 	15.07 	: 	: 	: 	: 	: 	: 	: 
M,PPS,PL	: 	15.40 	13.98 	13.29 	12.71 	12.61 	11.99 	11.45 	10.75 	9.47 	8.71 	8.30 	7.20 	: 
M,PPS,PT	23.03 	22.76 	22.31 	22.19 	21.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,PPS,RO	: 	6.42 	6.18 	5.02 	4.60 	3.72 	3.75 	3.42 	3.26 	: 	: 	: 	: 	: 
M,PPS,SE	: 	21.82 	20.85 	20.14 	19.62 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M,PPS,SI	: 	19.28 	18.96 	18.31 	17.05 	17.74 	17.46 	15.98 	14.65 	13.69 	12.94 	12.54 	11.11 	10.13 
M,PPS,SK	: 	8.12 	7.59 	6.79 	5.97 	5.72 	5.52 	4.79 	4.76 	4.79 	5.44 	5.43 	4.97 	: 
M,PPS,UK	: 	20.43 	20.37 	19.82 	23.14 	21.73 	20.87 	20.34 	19.75 	18.39 	17.66 	17.28 	: 	: 
M-O,EUR,AT	25.75 	25.22 	24.92 	24.20 	23.56 	23.06 	23.33 	22.87 	23.40 	: 	: 	: 	: 	: 
M-O,EUR,BE	29.22 	28.12 	26.91 	25.98 	25.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,EUR,BG	: 	1.98 	1.71 	1.63 	1.45 	1.38 	1.32 	1.17 	1.04 	0.82 e	0.70 e	: 	: 	: 
M-O,EUR,CH	35.70 	: 	34.74 	: 	34.53 	: 	35.63 	: 	31.78 	: 	: 	: 	: 	: 
M-O,EUR,CY	17.82 	16.27 	15.61 	15.44 	14.24 	14.14 	13.32 	12.33 	11.69 	11.87 	11.53 	10.56 	9.59 	: 
M-O,EUR,CZ	: 	7.12 	6.53 	5.80 	5.07 	4.93 	4.58 	3.76 	3.02 	2.76 	2.54 	2.48 	2.47 	2.13 
M-O,EUR,DE	: 	26.60 	26.50 	26.30 	26.60 	26.70 	26.40 	26.00 	25.50 	25.00 	24.50 	24.10 	23.60 	: 
M-O,EUR,DK	: 	30.08 	29.22 	28.03 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,EUR,EE	7.16 	5.98 	4.95 	4.40 	3.86 	3.48 	3.11 	2.78 	2.50 	2.32 	1.98 	1.67 	1.47 	: 
M-O,EUR,ES	: 	19.51 	18.37 	17.46 	16.71 	16.07 	15.21 	14.58 	15.18 	: 	: 	: 	: 	: 
M-O,EUR,FI	23.08 	22.04 	21.48 	21.03 	20.39 	20.12 	18.99 	: 	: 	: 	: 	: 	: 	: 
M-O,EUR,HU	: 	6.94 	6.20 	6.35 	5.26 	5.35 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,EUR,LT	: 	4.46 	3.85 	3.28 	2.93 	2.66 	2.59 	2.42 	2.32 	: 	: 	: 	: 	: 
M-O,EUR,LU	37.33 	36.49 	35.57 	34.42 	33.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,EUR,LV	5.64 	4.60 	3.42 	2.80 	2.55 	2.43 	2.44 	2.21 	2.02 	1.68 	1.41 	: 	: 	: 
M-O,EUR,MT	: 	9.83 	9.54 	9.23 	8.93 	9.05 	8.65 	: 	: 	: 	: 	: 	: 	: 
M-O,EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: b	: 	: 
M-O,EUR,PL	: 	7.69 	6.84 	6.31 	5.29 	5.22 	5.46 	5.45 	4.31 	3.97 	3.77 	3.44 	2.86 	: 
M-O,EUR,PT	17.26 	16.66 	16.13 	15.70 	15.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,EUR,RO	: 	3.79 	3.20 	2.54 	1.85 	1.55 	1.56 	1.40 	1.30 	: 	: 	: 	: 	: 
M-O,EUR,SE	: 	26.89 	26.34 	25.58 	25.39 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,EUR,SI	: 	14.14 	14.05 	13.50 	12.89 	13.31 	13.00 	11.88 	10.99 	10.41 	9.85 	9.28 	8.46 	7.98 
M-O,EUR,SK	: 	5.25 	4.39 	3.81 	3.48 	3.09 	2.77 	2.21 	2.20 	2.04 	2.29 	2.09 	1.83 	: 
M-O,EUR,UK	: 	23.16 	22.72 	22.39 	23.30 	21.88 	22.95 	22.16 	21.81 	19.17 	17.87 	16.42 	: 	: 
M-O,NAC,AT	25.75 	25.22 	24.92 	24.20 	23.56 	23.06 	23.33 	22.87 	23.40 	: 	: 	: 	: 	: 
M-O,NAC,BE	29.22 	28.12 	26.91 	25.98 	25.36 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,NAC,BG	: 	3.87 	3.35 	3.19 	2.84 	2.69 	2.57 	2.27 	2.04 	1.61 e	1.38 e	: 	: 	: 
M-O,NAC,CH	56.67 	: 	54.65 	: 	53.30 	: 	52.27 	: 	49.51 	: 	: 	: 	: 	: 
M-O,NAC,CY	17.82 	16.20 	15.36 	15.22 	14.16 	14.11 	13.09 	12.13 	11.46 	11.74 	11.41 	10.51 	9.70 	: 
M-O,NAC,CZ	: 	197.73 	185.09 	172.64 	161.62 	157.00 	141.09 	128.03 	107.52 	101.67 	91.50 	89.23 	85.19 	73.96 
M-O,NAC,DE	: 	26.60 	26.50 	26.30 	26.60 	26.70 	26.40 	26.00 	25.50 	25.00 	24.67 	24.21 	23.04 	: 
M-O,NAC,DK	: 	224.09 	217.93 	208.85 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,NAC,EE	7.16 	5.98 	4.95 	4.40 	3.86 	3.48 	3.11 	2.78 	2.50 	2.32 	1.99 	1.68 	1.44 	: 
M-O,NAC,ES	: 	19.51 	18.37 	17.46 	16.71 	16.07 	15.21 	14.58 	15.18 	: 	: 	: 	: 	: 
M-O,NAC,FI	23.08 	22.04 	21.48 	21.03 	20.39 	20.12 	18.99 	: 	: 	: 	: 	: 	: 	: 
M-O,NAC,HU	: 	1744.00 	1639.00 	1574.00 	1323.00 	1358.00 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,NAC,LT	: 	15.40 	13.28 	11.33 	10.10 	9.17 	8.96 	8.67 	8.59 	: 	: 	: 	: 	: 
M-O,NAC,LU	37.33 	36.49 	35.57 	34.42 	33.16 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,NAC,LV	3.97 	3.22 	2.38 	1.95 	1.70 	1.56 	1.42 	1.24 	1.13 	1.05 	0.93 	: 	: 	: 
M-O,NAC,MT	: 	9.83 	9.54 	9.24 	8.90 	8.98 	8.24 	: 	: 	: 	: 	: 	: 	: 
M-O,NAC,PL	: 	29.11 	26.64 	25.39 	23.96 	22.96 	21.06 	20.03 	17.27 	16.77 	14.75 	12.77 	9.80 	: 
M-O,NAC,PT	17.26 	16.66 	16.13 	15.70 	15.30 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,NAC,RO	: 	12.63 	11.30 	9.20 	7.48 	5.81 	4.89 	3.63 	2.59 	: 	: 	: 	: 	: 
M-O,NAC,SE	: 	248.75 	243.72 	237.44 	231.65 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,NAC,SI	: 	14.14 	14.05 	13.49 	12.87 	12.99 	12.26 	10.80 	9.47 	8.45 	7.64 	7.01 	6.06 	5.16 
M-O,NAC,SK	: 	5.88 	5.42 	4.89 	4.62 	4.25 	3.92 	3.17 	3.12 	2.98 	3.01 	2.65 	2.36 	: 
M-O,NAC,UK	: 	15.85 	15.49 	15.31 	15.81 	15.14 	14.43 	13.78 	13.29 	12.63 	12.09 	11.37 	: 	: 
M-O,PPS,AT	24.42 	24.59 	24.44 	23.58 	22.81 	22.32 	22.56 	21.83 	22.98 	: 	: 	: 	: 	: 
M-O,PPS,BE	26.46 	26.17 	24.98 	24.39 	23.76 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,PPS,BG	: 	4.34 	3.82 	3.77 	3.46 	3.39 	3.23 	2.85 	2.71 	2.17 e	1.87 e	: 	: 	: 
M-O,PPS,CH	27.62 	: 	25.81 	: 	24.52 	: 	24.28 	: 	22.30 	: 	: 	: 	: 	: 
M-O,PPS,CY	20.07 	18.44 	17.29 	17.07 	15.61 	15.55 	14.95 	13.87 	13.27 	13.59 	13.23 	12.19 	11.10 	: 
M-O,PPS,CZ	: 	11.41 	10.65 	9.96 	9.15 	9.04 	8.03 	7.52 	6.28 	5.94 	5.35 	5.59 	5.64 	5.12 
M-O,PPS,DE	: 	26.16 	25.82 	25.44 	25.39 	25.15 	24.76 	24.31 	23.93 	23.30 	22.53 	22.00 	20.66 	: 
M-O,PPS,DK	: 	21.91 	21.11 	19.94 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,PPS,EE	9.21 	8.15 	7.22 	6.80 	6.12 	5.61 	5.11 	4.55 	4.36 	4.07 	3.66 	3.29 	2.96 	: 
M-O,PPS,ES	: 	21.01 	20.02 	19.14 	18.37 	18.18 	17.98 	17.08 	17.86 	: 	: 	: 	: 	: 
M-O,PPS,FI	19.02 	18.43 	17.50 	16.99 	16.47 	15.89 	15.32 	: 	: 	: 	: 	: 	: 	: 
M-O,PPS,HU	: 	10.40 	10.23 	10.00 	8.48 	9.19 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,PPS,LT	: 	7.43 	6.71 	5.98 	5.47 	5.08 	4.78 	4.47 	4.42 	: 	: 	: 	: 	: 
M-O,PPS,LU	31.77 	31.79 	31.94 	30.81 	32.18 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,PPS,LV	7.55 	6.91 	5.63 	4.91 	4.54 	4.47 	4.29 	3.75 	3.44 	3.22 	2.86 	: 	: 	: 
M-O,PPS,MT	: 	13.02 	12.76 	12.63 	12.19 	12.57 	11.60 	: 	: 	: 	: 	: 	: 	: 
M-O,PPS,PL	: 	12.46 	10.95 	10.32 	9.94 	9.59 	8.93 	8.42 	7.45 	7.65 	7.03 	6.63 	5.65 	: 
M-O,PPS,PT	19.61 	19.44 	18.99 	18.44 	17.51 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,PPS,RO	: 	5.94 	5.56 	4.66 	4.26 	3.56 	3.64 	3.34 	3.06 	: 	: 	: 	: 	: 
M-O,PPS,SE	: 	23.26 	22.23 	21.46 	20.91 	: 	: 	: 	: 	: 	: 	: 	: 	: 
M-O,PPS,SI	: 	17.93 	18.32 	17.73 	17.08 	17.46 	17.47 	16.07 	15.08 	14.04 	13.29 	12.82 	11.63 	10.61 
M-O,PPS,SK	: 	8.30 	7.56 	6.88 	6.34 	6.09 	6.18 	5.08 	4.97 	5.03 	5.47 	5.03 	4.53 	: 
M-O,PPS,UK	: 	20.33 	20.54 	20.38 	21.47 	20.29 	19.60 	18.97 	18.18 	16.59 	15.92 	15.26 	: 	: 
N,EUR,AT	25.68 	24.93 	24.45 	23.33 	21.91 	21.42 	22.17 	21.53 	22.80 	: 	: 	: 	: 	: 
N,EUR,BE	28.15 	26.85 	26.04 	25.26 	24.67 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N,EUR,BG	: 	2.10 	1.82 	1.79 	1.63 	1.47 	1.27 	1.09 	0.97 	0.78 e	0.70 e	: 	: 	: 
N,EUR,CH	33.29 	: 	32.48 	: 	31.95 	: 	33.42 	: 	29.66 	: 	: 	: 	: 	: 
N,EUR,CY	16.39 	15.23 	14.46 	14.43 	12.56 	12.00 	11.53 	10.93 	10.14 	9.99 	9.60 	9.08 	8.43 	: 
N,EUR,CZ	: 	7.07 	6.77 	5.78 	5.14 	5.19 	4.92 	3.85 	3.04 	2.81 	2.53 	2.46 	2.41 	2.15 
N,EUR,DE	: 	23.70 	23.60 	23.50 	23.50 	23.70 	23.30 	23.00 	22.60 	22.10 	21.60 	21.40 	21.00 	: 
N,EUR,DK	: 	27.68 	27.52 	25.79 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N,EUR,EE	7.70 	6.33 	5.16 	4.43 	3.73 	3.34 	2.92 	2.65 	2.41 	2.26 	1.96 	1.65 	1.52 	: 
N,EUR,ES	: 	21.30 	19.80 	18.81 	18.06 	17.18 	16.07 	15.66 	15.25 	: 	: 	: 	: 	: 
N,EUR,FI	22.25 	21.23 	20.71 	20.27 	19.47 	19.18 	18.23 	: 	: 	: 	: 	: 	: 	: 
N,EUR,HU	: 	6.06 	5.35 	5.37 	4.77 	4.72 	: 	: 	: 	: 	: 	: 	: 	: 
N,EUR,LT	: 	4.74 	4.02 	3.10 	2.60 	2.36 	2.34 	2.16 	2.05 	: 	: 	: 	: 	: 
N,EUR,LU	36.96 	36.16 	35.28 	34.10 	33.93 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N,EUR,LV	5.56 	4.63 	3.37 	2.63 	2.36 	2.18 	2.10 	1.91 	1.81 	1.52 	1.24 	: 	: 	: 
N,EUR,MT	: 	10.74 	10.27 	10.05 	9.83 	9.78 	9.86 	: 	: 	: 	: 	: 	: 	: 
N,EUR,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: b	: 	: 
N,EUR,PL	: 	6.05 	5.00 	4.52 	3.79 	3.72 	4.08 	4.04 	3.32 	: 	3.25 	2.97 	2.52 	: 
N,EUR,PT	13.91 	13.49 	12.97 	12.40 	11.80 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N,EUR,RO	: 	3.62 	2.97 	2.36 	1.68 	1.47 	1.49 	1.36 	1.18 	: 	: 	: 	: 	: 
N,EUR,SE	: 	27.90 	27.32 	26.54 	26.34 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N,EUR,SI	: 	13.43 	13.41 	12.88 	12.94 	13.22 	12.82 	11.65 	10.92 	10.36 	9.72 	9.22 	8.49 	7.91 
N,EUR,SK	: 	5.39 	4.44 	3.80 	3.54 	3.49 	3.01 	2.34 	2.21 	2.05 	2.27 	2.10 	1.72 	: 
N,EUR,UK	: 	23.19 	22.90 	23.31 	21.51 	19.99 	21.17 	20.52 	20.08 	17.38 	16.14 	14.63 	: 	: 
